0,40,160,-1,40,160,0,1,100,100,100	##
0,40,200,-1,40,200,0,1,100,100,100	##
0,40,240,-1,40,240,0,1,100,100,100	##
0,40,280,-1,40,280,0,1,100,100,100	##
0,40,320,-1,40,320,0,1,100,100,100	##
0,40,360,-1,40,360,0,1,100,100,100	##
0,40,400,-1,40,400,0,1,100,100,100	##
0,40,440,-1,40,440,0,1,100,100,100	##
0,40,480,-1,40,480,0,1,100,100,100	##
0,40,520,-1,40,520,0,1,100,100,100	##
0,40,560,-1,40,560,0,1,100,100,100	##
0,40,600,-1,40,600,0,1,100,100,100	##
0,40,640,-1,40,640,0,1,100,100,100	##
0,40,680,-1,40,680,0,1,100,100,100	##
0,40,720,-1,40,720,0,1,100,100,100	##
0,120,720,-1,120,720,0,1,100,100,100	##
0,160,720,-1,160,720,0,1,100,100,100	##
0,200,720,-1,200,720,0,1,100,100,100	##
0,320,720,-1,320,720,0,1,100,100,100	##
0,360,720,-1,360,720,0,1,100,100,100	##
0,440,720,-1,440,720,0,1,100,100,100	##
0,480,720,-1,480,720,0,1,100,100,100	##
0,520,720,-1,520,720,0,1,100,100,100	##
0,240,720,-1,240,720,0,1,100,100,100	##
0,280,720,-1,280,720,0,1,100,100,100	##
0,400,720,-1,400,720,0,1,100,100,100	##
0,560,720,-1,560,720,0,1,100,100,100	##
0,600,720,-1,600,720,0,1,100,100,100	##
0,640,720,-1,640,720,0,1,100,100,100	##
0,680,720,-1,680,720,0,1,100,100,100	##
0,720,720,-1,720,720,0,1,100,100,100	##
0,760,720,-1,760,720,0,1,100,100,100	##
3,280,640,-1,280,640,0,1,100,100,100	##
0,120,680,-1,120,680,0,1,100,100,100	##
0,40,760,-1,40,760,0,1,100,100,100	##
0,80,760,-1,80,760,0,1,100,100,100	##
0,120,760,-1,120,760,0,1,100,100,100	##
0,760,680,-1,760,680,0,1,100,100,100	##
0,760,640,-1,760,640,0,1,100,100,100	##
0,760,600,-1,760,600,0,1,100,100,100	##
0,760,560,-1,760,560,0,1,100,100,100	##
0,760,520,-1,760,520,0,1,100,100,100	##
0,760,480,-1,760,480,0,1,100,100,100	##
0,760,440,-1,760,440,0,1,100,100,100	##
0,760,400,-1,760,400,0,1,100,100,100	##
0,80,160,-1,80,160,0,1,100,100,100	##
0,120,160,-1,120,160,0,1,100,100,100	##
0,160,160,-1,160,160,0,1,100,100,100	##
0,200,160,-1,200,160,0,1,100,100,100	##
0,240,160,-1,240,160,0,1,100,100,100	##
0,280,160,-1,280,160,0,1,100,100,100	##
0,320,160,-1,320,160,0,1,100,100,100	##
0,360,160,-1,360,160,0,1,100,100,100	##
0,400,160,-1,400,160,0,1,100,100,100	##
0,440,160,-1,440,160,0,1,100,100,100	##
0,480,160,-1,480,160,0,1,100,100,100	##
0,320,560,-1,320,560,0,1,100,100,100	##
0,320,600,-1,320,600,0,1,100,100,100	##
0,280,560,-1,280,560,0,1,100,100,100	##
0,360,560,-1,360,560,0,1,100,100,100	##
0,400,560,-1,400,560,0,1,100,100,100	##
0,440,560,-1,440,560,0,1,100,100,100	##
0,520,160,-1,520,160,0,1,100,100,100	##
0,560,160,-1,560,160,0,1,100,100,100	##
0,600,160,-1,600,160,0,1,100,100,100	##
0,640,160,-1,640,160,0,1,100,100,100	##
0,680,160,-1,680,160,0,1,100,100,100	##
0,720,160,-1,720,160,0,1,100,100,100	##
0,760,160,-1,760,160,0,1,100,100,100	##
0,760,200,-1,760,200,0,1,100,100,100	##
0,760,240,-1,760,240,0,1,100,100,100	##
0,760,280,-1,760,280,0,1,100,100,100	##
0,760,320,-1,760,320,0,1,100,100,100	##
0,760,360,-1,760,360,0,1,100,100,100	##
2,280,520,-1,280,520,0,1,100,100,100	##
2,280,480,-1,280,480,0,1,100,100,100	##
2,280,400,-1,280,400,0,1,100,100,100	##
2,320,440,-1,320,440,0,1,100,100,100	##
2,360,480,-1,360,480,0,1,100,100,100	##
2,400,520,-1,400,520,0,1,100,100,100	##
2,400,480,-1,400,480,0,1,100,100,100	##
2,400,400,-1,400,400,0,1,100,100,100	##
0,320,520,-1,320,520,0,1,100,100,100	##
0,360,520,-1,360,520,0,1,100,100,100	##
0,320,400,-1,320,400,0,1,100,100,100	##
0,360,400,-1,360,400,0,1,100,100,100	##
0,360,360,-1,360,360,0,1,100,100,100	##
0,320,360,-1,320,360,0,1,100,100,100	##
0,280,360,-1,280,360,0,1,100,100,100	##
0,240,360,-1,240,360,0,1,100,100,100	##
0,240,400,-1,240,400,0,1,100,100,100	##
0,240,440,-1,240,440,0,1,100,100,100	##
0,240,480,-1,240,480,0,1,100,100,100	##
0,240,520,-1,240,520,0,1,100,100,100	##
0,240,560,-1,240,560,0,1,100,100,100	##
0,400,360,-1,400,360,0,1,100,100,100	##
0,440,360,-1,440,360,0,1,100,100,100	##
0,440,400,-1,440,400,0,1,100,100,100	##
0,440,440,-1,440,440,0,1,100,100,100	##
0,440,480,-1,440,480,0,1,100,100,100	##
0,440,520,-1,440,520,0,1,100,100,100	##
2,280,440,-1,280,440,0,1,100,100,100	##
2,400,440,-1,400,440,0,1,100,100,100	##
0,320,480,-1,320,480,0,1,100,100,100	##
0,360,440,-1,360,440,0,1,100,100,100	##
