0,-280,360,-1,-280,360,0,1,100,100,100	##
0,-240,360,-1,-240,360,0,1,100,100,100	##
0,-200,360,-1,-200,360,0,1,100,100,100	##
0,-160,360,-1,-160,360,0,1,100,100,100	##
0,-120,360,-1,-120,360,0,1,100,100,100	##
0,-80,360,-1,-80,360,0,1,100,100,100	##
0,-40,360,-1,-40,360,0,1,100,100,100	##
0,0,360,-1,0,360,0,1,100,100,100	##
0,40,360,-1,40,360,0,1,100,100,100	##
0,80,360,-1,80,360,0,1,100,100,100	##
0,120,360,-1,120,360,0,1,100,100,100	##
0,160,360,-1,160,360,0,1,100,100,100	##
0,320,360,-1,320,360,0,1,100,100,100	##
0,360,360,-1,360,360,0,1,100,100,100	##
0,400,360,-1,400,360,0,1,100,100,100	##
0,440,360,-1,440,360,0,1,100,100,100	##
0,480,360,-1,480,360,0,1,100,100,100	##
0,560,360,-1,560,360,0,1,100,100,100	##
0,560,320,-1,560,320,0,1,100,100,100	##
0,560,280,-1,560,280,0,1,100,100,100	##
0,560,240,-1,560,240,0,1,100,100,100	##
0,560,200,-1,560,200,0,1,100,100,100	##
0,560,160,-1,560,160,0,1,100,100,100	##
0,560,120,-1,560,120,0,1,100,100,100	##
0,560,80,-1,560,80,0,1,100,100,100	##
0,560,40,-1,560,40,0,1,100,100,100	##
0,560,0,-1,560,0,0,1,100,100,100	##
0,560,-40,-1,560,-40,0,1,100,100,100	##
0,560,-80,-1,560,-80,0,1,100,100,100	##
0,-280,320,-1,-280,320,0,1,100,100,100	##
0,-280,280,-1,-280,280,0,1,100,100,100	##
0,-280,240,-1,-280,240,0,1,100,100,100	##
0,-280,200,-1,-280,200,0,1,100,100,100	##
0,-280,160,-1,-280,160,0,1,100,100,100	##
0,-280,120,-1,-280,120,0,1,100,100,100	##
0,-280,80,-1,-280,80,0,1,100,100,100	##
0,-280,40,-1,-280,40,0,1,100,100,100	##
0,-280,0,-1,-280,0,0,1,100,100,100	##
0,-280,-40,-1,-280,-40,0,1,100,100,100	##
0,-280,-80,-1,-280,-80,0,1,100,100,100	##
0,-280,-120,-1,-280,-120,0,1,100,100,100	##
0,-280,-160,-1,-280,-160,0,1,100,100,100	##
0,-240,-160,-1,-240,-160,0,1,100,100,100	##
0,-200,-160,-1,-200,-160,0,1,100,100,100	##
0,-160,-160,-1,-160,-160,0,1,100,100,100	##
0,-120,-160,-1,-120,-160,0,1,100,100,100	##
0,-80,-160,-1,-80,-160,0,1,100,100,100	##
0,-40,-160,-1,-40,-160,0,1,100,100,100	##
0,0,-160,-1,0,-160,0,1,100,100,100	##
0,40,-160,-1,40,-160,0,1,100,100,100	##
0,80,-160,-1,80,-160,0,1,100,100,100	##
0,120,-160,-1,120,-160,0,1,100,100,100	##
0,160,-160,-1,160,-160,0,1,100,100,100	##
0,200,-160,-1,200,-160,0,1,100,100,100	##
0,240,-160,-1,240,-160,0,1,100,100,100	##
0,280,-160,-1,280,-160,0,1,100,100,100	##
0,320,-160,-1,320,-160,0,1,100,100,100	##
0,360,-160,-1,360,-160,0,1,100,100,100	##
0,400,-160,-1,400,-160,0,1,100,100,100	##
0,440,-160,-1,440,-160,0,1,100,100,100	##
0,480,-160,-1,480,-160,0,1,100,100,100	##
0,520,-160,-1,520,-160,0,1,100,100,100	##
0,560,-160,-1,560,-160,0,1,100,100,100	##
0,560,-120,-1,560,-120,0,1,100,100,100	##
0,-80,-40,-1,-80,-40,0,1,100,100,100	##
0,-40,-40,-1,-40,-40,0,1,100,100,100	##
0,0,-40,-1,0,-40,0,1,100,100,100	##
0,40,-40,-1,40,-40,0,1,100,100,100	##
3,80,-80,-1,80,-80,0,1,100,100,100	##
0,80,0,-1,80,0,0,1,100,100,100	##
0,80,40,-1,80,40,0,1,100,100,100	##
0,80,80,-1,80,80,0,1,100,100,100	##
0,80,120,-1,80,120,0,1,100,100,100	##
0,120,120,-1,120,120,0,1,100,100,100	##
0,200,120,-1,200,120,0,1,100,100,100	##
0,160,120,-1,160,120,0,1,100,100,100	##
0,-80,-80,-1,-80,-80,0,1,100,100,100	##
0,-120,-40,-1,-120,-40,0,1,100,100,100	##
0,-160,-40,-1,-160,-40,0,1,100,100,100	##
0,-240,40,-1,-240,40,0,1,100,100,100	##
0,-160,120,-1,-160,120,0,1,100,100,100	##
0,-120,240,-1,-120,240,0,1,100,100,100	##
0,-200,320,-1,-200,320,0,1,100,100,100	##
0,240,120,-1,240,120,0,1,100,100,100	##
0,240,80,-1,240,80,0,1,100,100,100	##
0,-40,160,-1,-40,160,0,1,100,100,100	##
0,160,300,-1,160,300,0,1,100,100,100	##
0,160,260,-1,160,260,0,1,100,100,100	##
0,160,400,-1,160,400,0,1,100,100,100	##
0,200,400,-1,200,400,0,1,100,100,100	##
0,240,400,-1,240,400,0,1,100,100,100	##
0,280,400,-1,280,400,0,1,100,100,100	##
0,480,400,-1,480,400,0,1,100,100,100	##
0,560,400,-1,560,400,0,1,100,100,100	##
0,560,440,-1,560,440,0,1,100,100,100	##
0,520,440,-1,520,440,0,1,100,100,100	##
0,480,440,-1,480,440,0,1,100,100,100	##
0,168,175,-1,168,175,0,1,100,100,100	##
0,272,301,-1,272,301,0,1,100,100,100	##
0,320,400,-1,320,400,0,1,100,100,100	##
