0,200,-160,-1,200,-160,0,1,100,100,100	##
0,200,-120,-1,200,-120,0,1,100,100,100	##
0,200,-80,-1,200,-80,0,1,100,100,100	##
0,200,-40,-1,200,-40,0,1,100,100,100	##
0,200,0,-1,200,0,0,1,100,100,100	##
0,200,40,-1,200,40,0,1,100,100,100	##
0,200,80,-1,200,80,0,1,100,100,100	##
0,200,120,-1,200,120,0,1,100,100,100	##
0,200,160,-1,200,160,0,1,100,100,100	##
0,200,200,-1,200,200,0,1,100,100,100	##
0,200,240,-1,200,240,0,1,100,100,100	##
0,200,280,-1,200,280,0,1,100,100,100	##
0,200,320,-1,200,320,0,1,100,100,100	##
0,200,360,-1,200,360,0,1,100,100,100	##
0,200,400,-1,200,400,0,1,100,100,100	##
7,240,240,-1,240,240,0,3,400,0,100	##
7,280,280,-1,280,280,0,3,400,0,100	##
7,320,320,-1,320,320,0,3,400,0,100	##
7,360,360,-1,360,360,0,3,400,0,100	##
0,280,400,-1,280,400,0,3,400,0,100	##
4,320,400,-1,320,400,0,3,400,0,100	##
4,360,400,-1,360,400,0,3,400,0,100	##
4,400,400,-1,400,400,0,3,400,0,100	##
4,440,400,-1,440,400,0,3,400,0,100	##
4,480,400,-1,480,400,0,3,400,0,100	##
4,520,400,-1,520,400,0,3,400,0,100	##
4,560,400,-1,560,400,0,3,400,0,100	##
4,600,400,-1,600,400,0,3,400,0,100	##
4,640,400,-1,640,400,0,3,400,0,100	##
4,680,400,-1,680,400,0,3,400,0,100	##
4,720,400,-1,720,400,0,3,400,0,100	##
4,760,400,-1,760,400,0,3,400,0,100	##
4,800,400,-1,800,400,0,3,400,0,100	##
4,840,400,-1,840,400,0,3,400,0,100	##
4,880,400,-1,880,400,0,3,400,0,100	##
4,920,400,-1,920,400,0,3,400,0,100	##
4,960,400,-1,960,400,0,3,400,0,100	##
4,1000,400,-1,1000,400,0,3,400,0,100	##
4,1040,400,-1,1040,400,0,3,400,0,100	##
4,1080,400,-1,1080,400,0,3,400,0,100	##
4,1080,360,-1,1080,360,0,3,400,0,100	##
4,1080,320,-1,1080,320,0,3,400,0,100	##
4,1080,280,-1,1080,280,0,3,400,0,100	##
4,1080,240,-1,1080,240,0,3,400,0,100	##
4,1080,200,-1,1080,200,0,3,400,0,100	##
4,1080,160,-1,1080,160,0,3,400,0,100	##
4,1080,120,-1,1080,120,0,3,400,0,100	##
4,1080,80,-1,1080,80,0,3,400,0,100	##
4,1080,40,-1,1080,40,0,3,400,0,100	##
4,1080,0,-1,1080,0,0,3,400,0,100	##
4,1080,-40,-1,1080,-40,0,3,400,0,100	##
4,1080,-80,-1,1080,-80,0,3,400,0,100	##
4,1080,-120,-1,1080,-120,0,3,400,0,100	##
4,1080,-160,-1,1080,-160,0,3,400,0,100	##
4,1040,-160,-1,1040,-160,0,3,400,0,100	##
4,1000,-160,-1,1000,-160,0,3,400,0,100	##
4,960,-160,-1,960,-160,0,3,400,0,100	##
4,920,-160,-1,920,-160,0,3,400,0,100	##
4,880,-160,-1,880,-160,0,3,400,0,100	##
4,840,-160,-1,840,-160,0,3,400,0,100	##
4,800,-160,-1,800,-160,0,3,400,0,100	##
4,760,-160,-1,760,-160,0,3,400,0,100	##
4,720,-160,-1,720,-160,0,3,400,0,100	##
4,680,-160,-1,680,-160,0,3,400,0,100	##
4,640,-160,-1,640,-160,0,3,400,0,100	##
4,600,-160,-1,600,-160,0,3,400,0,100	##
4,560,-160,-1,560,-160,0,3,400,0,100	##
4,520,-160,-1,520,-160,0,3,400,0,100	##
4,480,-160,-1,480,-160,0,3,400,0,100	##
0,240,-160,-1,240,-160,0,3,400,0,100	##
0,280,-160,-1,280,-160,0,3,400,0,100	##
0,320,-160,-1,320,-160,0,3,400,0,100	##
0,360,-160,-1,360,-160,0,3,400,0,100	##
0,400,-160,-1,400,-160,0,3,400,0,100	##
0,440,-160,-1,440,-160,0,3,400,0,100	##
0,360,0,-1,360,0,0,3,400,0,100	##
0,320,0,-1,320,0,0,3,400,0,100	##
0,360,-40,-1,360,-40,0,3,400,0,100	##
3,320,-80,-1,320,-80,0,3,400,0,100	##
0,280,40,-1,280,40,0,3,400,0,100	##
0,280,80,-1,280,80,0,3,400,0,100	##
0,280,120,-1,280,120,0,3,400,0,100	##
0,280,160,-1,280,160,0,3,400,0,100	##
0,280,200,-1,280,200,0,3,400,0,100	##
0,280,240,-1,280,240,0,3,400,0,100	##
0,280,320,-1,280,320,0,3,400,0,100	##
0,280,360,-1,280,360,0,3,400,0,100	##
0,200,440,-1,200,440,0,3,400,0,100	##
0,240,440,-1,240,440,0,3,400,0,100	##
0,280,440,-1,280,440,0,3,400,0,100	##
7,840,360,-1,840,360,0,1,400,0,100	##
7,880,440,-1,880,440,0,1,400,0,100	##
7,920,440,-1,920,440,0,1,400,0,100	##
7,960,440,-1,960,440,0,1,400,0,100	##
7,1000,440,-1,1000,440,0,1,400,0,100	##
7,1040,440,-1,1040,440,0,1,400,0,100	##
0,480,-120,-1,480,-120,0,3,400,0,100	##
6,440,-80,-1,440,-80,0,3,400,0,100	##
6,400,-40,-1,400,-40,0,3,400,0,100	##
6,720,160,-1,720,160,0,3,400,0,100	##
2,440,120,-1,440,120,0,3,400,0,100	##
2,480,120,-1,480,120,0,3,400,0,100	##
2,520,120,-1,520,120,0,3,400,0,100	##
2,480,160,-1,480,160,0,3,400,0,100	##
2,480,200,-1,480,200,0,3,400,0,100	##
0,400,80,-1,400,80,0,3,400,0,100	##
0,440,80,-1,440,80,0,3,400,0,100	##
0,480,80,-1,480,80,0,3,400,0,100	##
0,520,80,-1,520,80,0,3,400,0,100	##
0,560,80,-1,560,80,0,3,400,0,100	##
0,560,120,-1,560,120,0,3,400,0,100	##
0,520,160,-1,520,160,0,3,400,0,100	##
0,520,200,-1,520,200,0,3,400,0,100	##
0,520,240,-1,520,240,0,3,400,0,100	##
0,480,240,-1,480,240,0,3,400,0,100	##
0,440,240,-1,440,240,0,3,400,0,100	##
0,440,200,-1,440,200,0,3,400,0,100	##
0,440,160,-1,440,160,0,3,400,0,100	##
