0,320,240,-1,320,240,0,1,100,100,100	##
0,600,240,-1,600,240,0,1,100,100,100	##
0,640,240,-1,640,240,0,1,100,100,100	##
0,680,240,-1,680,240,0,1,100,100,100	##
0,320,280,-1,320,280,0,1,100,100,100	##
0,320,320,-1,320,320,0,1,100,100,100	##
0,320,360,-1,320,360,0,1,100,100,100	##
0,360,360,-1,360,360,0,1,100,100,100	##
0,400,360,-1,400,360,0,1,100,100,100	##
6,440,360,-1,440,360,0,1,100,100,100	##
6,480,360,-1,480,360,0,1,100,100,100	##
0,520,360,-1,520,360,0,1,100,100,100	##
0,560,360,-1,560,360,0,1,100,100,100	##
0,600,360,-1,600,360,0,1,100,100,100	##
0,640,360,-1,640,360,0,1,100,100,100	##
0,640,280,-1,640,280,0,1,100,100,100	##
6,680,320,-1,680,320,0,1,100,100,100	##
0,680,360,-1,680,360,0,1,100,100,100	##
0,720,360,-1,720,360,0,1,100,100,100	##
0,760,360,-1,760,360,0,1,100,100,100	##
0,720,240,-1,720,240,0,1,100,100,100	##
0,760,240,-1,760,240,0,1,100,100,100	##
0,760,400,-1,760,400,0,1,100,100,100	##
0,760,440,-1,760,440,0,1,100,100,100	##
0,920,440,-1,920,440,0,1,100,100,100	##
0,920,400,-1,920,400,0,1,100,100,100	##
0,920,360,-1,920,360,0,1,100,100,100	##
0,920,480,-1,920,480,0,1,100,100,100	##
0,880,480,-1,880,480,0,1,100,100,100	##
0,840,480,-1,840,480,0,1,100,100,100	##
0,800,480,-1,800,480,0,1,100,100,100	##
0,760,480,-1,760,480,0,1,100,100,100	##
0,859,375,-1,859,375,0,1,100,100,100	##
0,948,-64,-1,948,-64,0,1,100,100,100	##
0,876,288,-1,876,288,0,1,100,100,100	##
0,893,201,-1,893,201,0,1,100,100,100	##
0,910,114,-1,910,114,0,1,100,100,100	##
0,927,27,-1,927,27,0,1,100,100,100	##
3,993,-72,-1,993,-72,0,1,100,100,100	##
0,1080,-80,-1,1080,-80,0,1,100,100,100	##
0,1080,-40,-1,1080,-40,0,1,100,100,100	##
0,1080,0,-1,1080,0,0,1,100,100,100	##
0,1080,40,-1,1080,40,0,1,100,100,100	##
0,1080,80,-1,1080,80,0,1,100,100,100	##
0,1080,120,-1,1080,120,0,1,100,100,100	##
0,1080,160,-1,1080,160,0,1,100,100,100	##
0,1080,200,-1,1080,200,0,1,100,100,100	##
0,1080,240,-1,1080,240,0,1,100,100,100	##
0,1080,280,-1,1080,280,0,1,100,100,100	##
0,1080,320,-1,1080,320,0,1,100,100,100	##
0,1080,360,-1,1080,360,0,1,100,100,100	##
0,1080,400,-1,1080,400,0,1,100,100,100	##
0,1080,440,-1,1080,440,0,1,100,100,100	##
0,1080,480,-1,1080,480,0,1,100,100,100	##
0,1080,520,-1,1080,520,0,1,100,100,100	##
0,1080,560,-1,1080,560,0,1,100,100,100	##
0,1040,560,-1,1040,560,0,1,100,100,100	##
6,853,201,-1,853,201,0,1,100,100,100	##
0,360,240,-1,360,240,0,1,100,100,100	##
0,400,240,-1,400,240,0,1,100,100,100	##
0,440,240,-1,440,240,0,1,100,100,100	##
0,480,240,-1,480,240,0,1,100,100,100	##
0,520,240,-1,520,240,0,1,100,100,100	##
0,560,240,-1,560,240,0,1,100,100,100	##
2,480,120,-1,480,120,0,1,100,100,100	##
2,480,160,-1,480,160,0,1,100,100,100	##
2,480,80,-1,480,80,0,1,100,100,100	##
2,440,80,-1,440,80,0,1,100,100,100	##
2,520,80,-1,520,80,0,1,100,100,100	##
