0,120,80,-1,120,80,0,1,100,100,100	##
0,120,120,-1,120,120,0,1,100,100,100	##
0,120,160,-1,120,160,0,1,100,100,100	##
0,120,200,-1,120,200,0,1,100,100,100	##
0,120,240,-1,120,240,0,1,100,100,100	##
0,120,280,-1,120,280,0,1,100,100,100	##
0,120,320,-1,120,320,0,1,100,100,100	##
0,120,360,-1,120,360,0,1,100,100,100	##
0,160,360,-1,160,360,0,1,100,100,100	##
0,200,360,-1,200,360,0,1,100,100,100	##
0,240,360,-1,240,360,0,1,100,100,100	##
0,280,360,-1,280,360,0,1,100,100,100	##
0,320,360,-1,320,360,0,1,100,100,100	##
0,360,360,-1,360,360,0,1,100,100,100	##
0,400,360,-1,400,360,0,1,100,100,100	##
0,440,360,-1,440,360,0,1,100,100,100	##
0,440,320,-1,440,320,0,1,100,100,100	##
0,440,280,-1,440,280,0,1,100,100,100	##
6,440,240,-1,440,240,0,1,100,100,100	##
0,120,40,-1,120,40,0,1,100,100,100	##
0,120,0,-1,120,0,0,1,100,100,100	##
0,160,0,-1,160,0,0,1,100,100,100	##
0,200,0,-1,200,0,0,1,100,100,100	##
0,240,0,-1,240,0,0,1,100,100,100	##
0,280,0,-1,280,0,0,1,100,100,100	##
0,320,0,-1,320,0,0,1,100,100,100	##
0,360,0,-1,360,0,0,1,100,100,100	##
0,400,0,-1,400,0,0,1,100,100,100	##
0,440,0,-1,440,0,0,1,100,100,100	##
0,440,40,-1,440,40,0,1,100,100,100	##
0,440,80,-1,440,80,0,1,100,100,100	##
0,480,40,-1,480,40,0,1,100,100,100	##
0,520,40,-1,520,40,0,1,100,100,100	##
0,640,40,-1,640,40,0,1,100,100,100	##
0,560,40,-1,560,40,0,1,100,100,100	##
0,600,40,-1,600,40,0,1,100,100,100	##
0,720,40,-1,720,40,0,1,100,100,100	##
0,680,40,-1,680,40,0,1,100,100,100	##
0,760,40,-1,760,40,0,1,100,100,100	##
0,440,400,-1,440,400,0,1,100,100,100	##
0,440,440,-1,440,440,0,1,100,100,100	##
0,800,440,-1,800,440,0,1,100,100,100	##
0,800,400,-1,800,400,0,1,100,100,100	##
0,800,360,-1,800,360,0,1,100,100,100	##
0,800,320,-1,800,320,0,1,100,100,100	##
0,800,280,-1,800,280,0,1,100,100,100	##
0,800,40,-1,800,40,0,1,100,100,100	##
0,800,80,-1,800,80,0,1,100,100,100	##
0,800,120,-1,800,120,0,1,100,100,100	##
0,800,160,-1,800,160,0,1,100,100,100	##
0,840,280,-1,840,280,0,1,100,100,100	##
0,880,280,-1,880,280,0,1,100,100,100	##
0,840,160,-1,840,160,0,1,100,100,100	##
0,880,160,-1,880,160,0,1,100,100,100	##
3,920,280,-1,920,280,0,1,100,100,100	##
0,920,160,-1,920,160,0,1,100,100,100	##
0,960,160,-1,960,160,0,1,100,100,100	##
0,1000,160,-1,1000,160,0,1,100,100,100	##
0,1000,200,-1,1000,200,0,1,100,100,100	##
0,1000,240,-1,1000,240,0,1,100,100,100	##
0,1000,280,-1,1000,280,0,1,100,100,100	##
0,1000,320,-1,1000,320,0,1,100,100,100	##
0,1000,360,-1,1000,360,0,1,100,100,100	##
0,1000,400,-1,1000,400,0,1,100,100,100	##
0,1000,440,-1,1000,440,0,1,100,100,100	##
0,1000,480,-1,1000,480,0,1,100,100,100	##
0,1000,520,-1,1000,520,0,1,100,100,100	##
0,960,520,-1,960,520,0,1,100,100,100	##
0,161,260,-1,161,260,0,1,100,100,100	##
0,201,260,-1,201,260,0,1,100,100,100	##
0,241,255,-1,241,255,0,1,100,100,100	##
0,357,49,-1,357,49,0,1,100,100,100	##
0,270,204,-1,270,204,0,1,100,100,100	##
0,299,153,-1,299,153,0,1,100,100,100	##
0,328,102,-1,328,102,0,1,100,100,100	##
5,480,440,-1,480,440,0,1,100,100,100	##
5,520,440,-1,520,440,0,1,100,100,100	##
5,560,440,-1,560,440,0,1,100,100,100	##
5,600,440,-1,600,440,0,1,100,100,100	##
5,640,440,-1,640,440,0,1,100,100,100	##
5,680,440,-1,680,440,0,1,100,100,100	##
5,720,440,-1,720,440,0,1,100,100,100	##
5,760,440,-1,760,440,0,1,100,100,100	##
2,168,62,-1,168,62,0,1,100,100,100	##
2,208,62,-1,208,62,0,1,100,100,100	##
2,248,62,-1,248,62,0,1,100,100,100	##
2,208,102,-1,208,102,0,1,100,100,100	##
2,208,142,-1,208,142,0,1,100,100,100	##
4,480,80,-1,480,80,0,1,100,100,100	##
4,520,80,-1,520,80,0,1,100,100,100	##
4,560,80,-1,560,80,0,1,100,100,100	##
4,600,80,-1,600,80,0,1,100,100,100	##
4,640,80,-1,640,80,0,1,100,100,100	##
4,680,80,-1,680,80,0,1,100,100,100	##
4,720,80,-1,720,80,0,1,100,100,100	##
4,760,80,-1,760,80,0,1,100,100,100	##
