0,190,355,-1,190,355,0,3,1200,0,200	##
0,230,355,-1,230,355,0,3,1200,0,200	##
0,270,355,-1,270,355,0,3,1200,0,200	##
0,310,355,-1,310,355,0,3,1200,0,200	##
0,350,355,-1,350,355,0,3,1200,0,200	##
0,390,355,-1,390,355,0,3,1200,0,200	##
0,430,355,-1,430,355,0,3,1200,0,200	##
0,470,355,-1,470,355,0,3,1200,0,200	##
0,510,355,-1,510,355,0,3,1200,0,200	##
0,550,355,-1,550,355,0,3,1200,0,200	##
0,590,355,-1,590,355,0,3,1200,0,200	##
0,630,355,-1,630,355,0,3,1200,0,200	##
0,670,355,-1,670,355,0,3,1200,0,200	##
0,710,355,-1,710,355,0,3,1200,0,200	##
0,750,355,-1,750,355,0,3,1200,0,200	##
0,790,355,-1,790,355,0,3,1200,0,200	##
0,830,355,-1,830,355,0,3,1200,0,200	##
0,150,355,-1,150,355,0,3,1200,0,200	##
0,110,355,-1,110,355,0,3,1200,0,200	##
0,70,355,-1,70,355,0,3,1200,0,200	##
0,30,355,-1,30,355,0,3,1200,0,200	##
7,111,309,-1,111,309,0,3,1200,0,150	##
7,-688,-1079,-1,-688,-1079,0,3,1200,0,150	##
7,73,243,-1,73,243,0,3,1200,0,150	##
7,35,177,-1,35,177,0,3,1200,0,150	##
7,-3,111,-1,-3,111,0,3,1200,0,150	##
7,-41,45,-1,-41,45,0,3,1200,0,150	##
7,-79,-21,-1,-79,-21,0,3,1200,0,150	##
7,-117,-87,-1,-117,-87,0,3,1200,0,150	##
7,-155,-153,-1,-155,-153,0,3,1200,0,150	##
7,-193,-219,-1,-193,-219,0,3,1200,0,150	##
7,-231,-285,-1,-231,-285,0,3,1200,0,150	##
7,-269,-351,-1,-269,-351,0,3,1200,0,150	##
7,-307,-417,-1,-307,-417,0,3,1200,0,150	##
7,-345,-483,-1,-345,-483,0,3,1200,0,150	##
7,-383,-549,-1,-383,-549,0,3,1200,0,150	##
7,-421,-615,-1,-421,-615,0,3,1200,0,150	##
7,-459,-681,-1,-459,-681,0,3,1200,0,150	##
7,-497,-747,-1,-497,-747,0,3,1200,0,150	##
7,-535,-813,-1,-535,-813,0,3,1200,0,150	##
7,-573,-879,-1,-573,-879,0,3,1200,0,150	##
7,-611,-945,-1,-611,-945,0,3,1200,0,150	##
7,-649,-1011,-1,-649,-1011,0,3,1200,0,150	##
3,1082,-1358,-1,1082,-1358,0,3,1200,0,150	##
7,760,308,-1,760,308,0,7,1200,0,150	##
7,1854,-1141,-1,1854,-1141,0,7,1200,0,150	##
7,812,239,-1,812,239,0,7,1200,0,150	##
7,864,170,-1,864,170,0,7,1200,0,150	##
7,916,101,-1,916,101,0,7,1200,0,150	##
7,968,32,-1,968,32,0,7,1200,0,150	##
7,1020,-37,-1,1020,-37,0,7,1200,0,150	##
7,1072,-106,-1,1072,-106,0,7,1200,0,150	##
7,1124,-175,-1,1124,-175,0,7,1200,0,150	##
7,1176,-244,-1,1176,-244,0,7,1200,0,150	##
7,1228,-313,-1,1228,-313,0,7,1200,0,150	##
7,1280,-382,-1,1280,-382,0,7,1200,0,150	##
7,1332,-451,-1,1332,-451,0,7,1200,0,150	##
7,1384,-520,-1,1384,-520,0,7,1200,0,150	##
7,1436,-589,-1,1436,-589,0,7,1200,0,150	##
7,1488,-658,-1,1488,-658,0,7,1200,0,150	##
7,1540,-727,-1,1540,-727,0,7,1200,0,150	##
7,1592,-796,-1,1592,-796,0,7,1200,0,150	##
7,1644,-865,-1,1644,-865,0,7,1200,0,150	##
7,1696,-934,-1,1696,-934,0,7,1200,0,150	##
7,1748,-1003,-1,1748,-1003,0,7,1200,0,150	##
7,1800,-1072,-1,1800,-1072,0,7,1200,0,150	##
